Angle,I_normalized,Linear_Polarization,V_normalized,PA,PA_error,PA_filtered,PA_error_filtered,SN
-168.73900293255133,0.0068796369337074505,0.024572741382901407,-0.001557460533016466,,0.0,0.0,0.0,0.0
-168.38709677419357,0.007255484437876322,-0.014782448978367653,-0.04102858797567576,,0.0,0.0,0.0,0.0
-168.0351906158358,0.014904640178936963,-0.009103566700958276,-0.005175941366191698,,0.0,0.0,0.0,0.0
-167.683284457478,-0.00782105305201354,0.02704655468664404,-0.005663175132555144,,0.0,0.0,0.0,0.0
-167.33137829912022,-0.0032566876691263844,-0.017474327600354337,-0.013136489360639861,,0.0,0.0,0.0,0.0
-166.97947214076245,-0.016517419393491568,-0.013525215042902466,-0.003884030475201454,,0.0,0.0,0.0,0.0
-166.6275659824047,-0.007332371414021388,-0.010966087354871137,-0.02592184488801462,,0.0,0.0,0.0,0.0
-166.27565982404693,0.006927366770846856,0.014826433350086116,-0.018775400161762212,,0.0,0.0,0.0,0.0
-165.92375366568913,-0.022042048189161934,-0.009834189689973318,0.008843350275095611,,0.0,0.0,0.0,0.0
-165.57184750733137,-0.014562493135091416,-0.005040183286846821,-0.010353480383835762,,0.0,0.0,0.0,0.0
-165.2199413489736,-0.0005055218828322367,-0.024414039687222642,-0.005653689077056726,,0.0,0.0,0.0,0.0
-164.86803519061584,0.0065946059292839535,-0.009017005770323583,0.016911789669186297,,0.0,0.0,0.0,0.0
-164.51612903225805,-0.003990104546316915,-0.018909618259505157,-0.001265085324572878,,0.0,0.0,0.0,0.0
-164.1642228739003,-0.0034929253996624963,0.01977442603321935,-0.024135021518368,,0.0,0.0,0.0,0.0
-163.81231671554252,0.00035027709267376956,-0.007571587315087873,0.008956933308037186,,0.0,0.0,0.0,0.0
-163.46041055718476,-0.03475810558479036,-0.02138209047062484,-0.005143838557320739,,0.0,0.0,0.0,0.0
-163.10850439882697,-0.014559697245049777,-0.01226172918530075,-0.01138191857968786,,0.0,0.0,0.0,0.0
-162.7565982404692,-0.010880555583292562,-0.024064608222579897,-0.010414440772065065,,0.0,0.0,0.0,0.0
-162.40469208211144,-0.007134562193575444,-0.019800449825102453,-0.02386392003754481,,0.0,0.0,0.0,0.0
-162.05278592375367,0.0030493973858428114,-0.023076014015153537,0.008835861283912649,,0.0,0.0,0.0,0.0
-161.70087976539588,-0.015323674198927576,-0.023396163051903097,0.009510569462889553,,0.0,0.0,0.0,0.0
-161.34897360703812,-0.0009623902862791697,-0.01950682845824145,-0.017334468331552617,,0.0,0.0,0.0,0.0
-160.99706744868035,-0.009434431385862783,-0.005949626710969164,0.02409128580985951,,0.0,0.0,0.0,0.0
-160.6451612903226,-0.014210310843060701,-0.02228365092341831,-0.022202112894045754,,0.0,0.0,0.0,0.0
-160.2932551319648,-0.008550031453762968,-0.014957024952894726,-0.005298411335337054,,0.0,0.0,0.0,0.0
-159.94134897360703,0.014951021997663436,-0.019874782899652974,0.008917790847454242,,0.0,0.0,0.0,0.0
-159.58944281524927,-0.002405943263402798,-0.007714297776267576,-0.0233122809470079,,0.0,0.0,0.0,0.0
-159.2375366568915,0.0155138446483669,-0.017726037765978718,-0.0008346680379841633,,0.0,0.0,0.0,0.0
-158.88563049853371,-0.020384684513764767,-0.018252434509845497,0.007103158357214895,,0.0,0.0,0.0,0.0
-158.53372434017595,0.01947572069058484,-0.02508787644971282,0.0024812375807562884,,0.0,0.0,0.0,0.0
-158.1818181818182,0.018595564520155372,-0.011208967688964934,0.006445575004743027,,0.0,0.0,0.0,0.0
-157.82991202346042,0.037953508342736184,-0.024632753396627755,-0.004936693061200036,,0.0,0.0,0.0,0.0
-157.47800586510263,-0.004830758784586658,-0.02519622710733211,0.020281835701518768,,0.0,0.0,0.0,0.0
-157.12609970674487,-0.007238908804058036,-0.017221969165006623,-0.009124037664632989,,0.0,0.0,0.0,0.0
-156.7741935483871,-0.0258234894704784,-0.019303095970064372,0.00873426063686381,,0.0,0.0,0.0,0.0
-156.42228739002934,-0.008876351762908526,-0.023771096577274223,-0.001903496859616364,,0.0,0.0,0.0,0.0
-156.07038123167155,-0.019078804157887905,-0.022840484742063915,-0.007094720760482092,,0.0,0.0,0.0,0.0
-155.71847507331378,-0.011608385673060601,-0.024646832348180193,0.0008818486824368178,,0.0,0.0,0.0,0.0
-155.36656891495602,0.02361783178727271,0.008842559739449392,0.03774786064485207,,0.0,0.0,0.0,0.0
-155.01466275659826,-0.010962335367010495,0.011063180929971,-0.0015323574345711805,,0.0,0.0,0.0,0.0
-154.66275659824046,0.010129409767641567,-0.02290739831023926,0.014123538398554127,,0.0,0.0,0.0,0.0
-154.3108504398827,-0.0022525138047070807,-0.01976310274057025,-0.014099224140513447,,0.0,0.0,0.0,0.0
-153.95894428152494,-0.001820988147423288,-0.02333869687166363,0.020809310313838657,,0.0,0.0,0.0,0.0
-153.60703812316717,0.014515911609933397,-0.024935579971694915,0.011708238888833416,,0.0,0.0,0.0,0.0
-153.25513196480938,-0.0060835072443508045,0.029210307643032427,-0.029958560915454284,,0.0,0.0,0.0,0.0
-152.90322580645162,-0.006703545787692093,-0.014643572051557344,-0.006040520434960608,,0.0,0.0,0.0,0.0
-152.55131964809385,0.017594036765954047,0.02027170751634289,-0.006315965530669916,,0.0,0.0,0.0,0.0
-152.1994134897361,-0.029992511008817044,-0.01412628757357875,0.016887375557929844,,0.0,0.0,0.0,0.0
-151.8475073313783,0.047983314527644365,0.027786510236998952,-0.0019431785275644804,,0.0,0.0,0.0,0.0
-151.49560117302053,0.010546197090277293,-0.02251194157244642,0.006245219527294877,,0.0,0.0,0.0,0.0
-151.14369501466277,-0.01535557730136699,-0.025176059638697595,0.012800333509740682,,0.0,0.0,0.0,0.0
-150.791788856305,0.0026529501632600078,-0.021750814839816758,0.030878558518977105,,0.0,0.0,0.0,0.0
-150.4398826979472,0.011356855422528884,0.03271254596930132,0.007038753033041429,,0.0,0.0,0.0,0.0
-150.08797653958945,0.02586987128920487,-0.01618242229494867,0.008757825995786193,,0.0,0.0,0.0,0.0
-149.73607038123168,0.005464217600127812,-0.010206616726777189,0.01727076197988956,,0.0,0.0,0.0,0.0
-149.38416422287392,0.009771186356056597,-0.012018790503071912,0.021171477927446655,,0.0,0.0,0.0,0.0
-149.03225806451613,0.014106613278480633,-0.01654427600160987,0.005625280837169361,,0.0,0.0,0.0,0.0
-148.68035190615834,0.008367999041409129,0.03309523744995399,-0.01454881324453054,,0.0,0.0,0.0,0.0
-148.32844574780057,-0.0013416927117137808,0.018864719215931733,0.011804547315446294,,0.0,0.0,0.0,0.0
-147.9765395894428,-0.018553875802570223,-0.020559270354484238,-0.003796903551778885,,0.0,0.0,0.0,0.0
-147.62463343108504,-0.016569392992301316,-0.020172107688211795,0.02403496859616364,,0.0,0.0,0.0,0.0
-147.27272727272725,-0.007825746153154862,-0.019920983772239303,0.04555084026481073,,0.0,0.0,0.0,0.0
-146.9208211143695,0.004475151527254935,-0.01578310984194281,-0.0020783648037385047,,0.0,0.0,0.0,0.0
-146.56891495601172,0.013188562812665382,-0.016868184288387537,-0.02260332311502092,,0.0,0.0,0.0,0.0
-146.21700879765396,0.0006455660179536083,0.031477333414630354,0.014021538338642198,,0.0,0.0,0.0,0.0
-145.86510263929617,0.031106723117017985,-0.022636352846799643,0.007013889582313999,,0.0,0.0,0.0,0.0
-145.5131964809384,0.010369257191927867,-0.015072232996844064,0.0010881903601705494,,0.0,0.0,0.0,0.0
-145.16129032258064,0.007370415489230831,0.026891527904535875,-0.002769793403696566,,0.0,0.0,0.0,0.0
-144.80938416422288,-0.012964092783608095,-0.01705854951856265,-0.026521313668906706,,0.0,0.0,0.0,0.0
-144.45747800586508,0.025459624352202264,0.01126166951021479,-0.0035133703455919795,,0.0,0.0,0.0,0.0
-144.10557184750732,-0.0027680060311342327,-0.017304677114239254,0.004864099773333201,,0.0,0.0,0.0,0.0
-143.75366568914956,-0.029284352002556243,-0.023967868164462617,-0.022987508362706823,,0.0,0.0,0.0,0.0
-143.4017595307918,-0.0007372762039801492,-0.010502348558447977,-0.015246837149390399,,0.0,0.0,0.0,0.0
-143.049853372434,0.005924341218408939,-0.01974873562120453,0.02626029736287657,,0.0,0.0,0.0,0.0
-142.69794721407624,0.019194434181752824,0.026120388732124994,-0.013622125475550941,,0.0,0.0,0.0,0.0
-142.34604105571847,-0.00795001348018413,0.024542976603459155,0.014013600007988257,,0.0,0.0,0.0,0.0
-141.9941348973607,-0.009236072972730087,0.009163554753624634,0.03043131596553067,,0.0,0.0,0.0,0.0
-141.64222873900292,-0.03967892198468252,0.021765020575557698,-0.0010021168881743838,,0.0,0.0,0.0,0.0
-141.29032258064515,0.007228673849441322,0.013029549000532277,-0.03314013400301557,,0.0,0.0,0.0,0.0
-140.9384164222874,0.020645001847284492,0.00914935791060011,0.00041496749777826595,,0.0,0.0,0.0,0.0
-140.58651026392963,0.0023989185896731804,0.02303659905197502,0.018708099094331333,,0.0,0.0,0.0,0.0
-140.23460410557183,0.007366720920247236,-0.024344759970552087,0.006509780622484948,,0.0,0.0,0.0,0.0
-139.88269794721407,0.0008899417855752045,0.039347483323860864,0.01889242813064795,62.26588534150545,13.317420844373006,62.26588534150545,13.317420844373006,2.2219670736691515
-139.5307917888563,-0.01946683375438106,0.02016719063413667,-0.018080272000159766,,0.0,0.0,0.0,0.0
-139.17888563049854,0.03198797767282096,-0.01686376455193079,0.006749028927476609,,0.0,0.0,0.0,0.0
-138.82697947214075,0.04905528872557341,-0.024648741650234982,-0.005082378903012572,,0.0,0.0,0.0,0.0
-138.47507331378299,0.019645471157398623,0.02187686254030473,-0.016595304901794363,,0.0,0.0,0.0,0.0
-138.12316715542522,0.011794561993869013,0.030062608642009457,0.005486784426892468,,0.0,0.0,0.0,0.0
-137.77126099706746,0.0024954117447352395,-0.023787126096191262,0.00631242074150998,,0.0,0.0,0.0,0.0
-137.41935483870967,-0.0014693350774361688,-0.01678707807238901,0.0065877160573956295,,0.0,0.0,0.0,0.0
-137.0674486803519,0.02520484887215793,0.02188174137950293,0.00487357584351004,,0.0,0.0,0.0,0.0
-136.71554252199414,0.0013059452604671136,-0.015217211756367366,0.007029217050935126,,0.0,0.0,0.0,0.0
-136.36363636363637,-0.006559857010195014,0.020568524397656267,-0.01986245219527295,,0.0,0.0,0.0,0.0
-136.01173020527858,-0.02405663674398634,0.030414227267845526,0.02011343325311792,,0.0,0.0,0.0,0.0
-135.65982404692082,-0.0027090976264890613,0.014718936152967163,-0.045526426153554275,,0.0,0.0,0.0,0.0
-135.30791788856305,0.0005630672910821094,0.008567909725603447,0.008308037185337553,,0.0,0.0,0.0,0.0
-134.9560117302053,0.009505826435140344,0.005568746617345314,-0.00466238129948975,,0.0,0.0,0.0,0.0
-134.6041055718475,-0.003944541523959779,0.017051323922606634,-0.019783468301596656,,0.0,0.0,0.0,0.0
-134.25219941348973,0.010008637303164349,-0.01833458029122928,0.032566776838048074,,0.0,0.0,0.0,0.0
-133.90029325513197,-0.013496210570461421,-0.022209640365258423,0.0035111136629155143,,0.0,0.0,0.0,0.0
-133.5483870967742,0.022227325831028388,0.04165248054289162,0.023907505966229644,71.1594227600678,12.545530885445535,71.1594227600678,12.545530885445535,2.352131127197817
-133.1964809384164,-0.023120962185587186,-0.011528168224430337,-0.0023235643603902265,,0.0,0.0,0.0,0.0
-132.84457478005865,-0.016736796908544443,-0.02407230068423041,0.01873635755439504,,0.0,0.0,0.0,0.0
-132.4926686217009,0.034573676695257974,-0.02425731868490226,0.014531638491417616,,0.0,0.0,0.0,0.0
-132.14076246334312,0.026018952140353685,-0.021139131997574567,-0.01879292440113034,,0.0,0.0,0.0,0.0
-131.78885630498533,0.006765354928255464,-0.012400876698431325,-0.01040116029436728,,0.0,0.0,0.0,0.0
-131.43695014662757,0.0074206915833724425,0.037582133014420815,0.031085704015097807,-51.49663581833371,13.974059607223818,128.50336418166629,13.974059607223818,2.12227708260208
-131.0850439882698,0.02111760711753722,-0.021198080396187046,-0.010628026800603114,,0.0,0.0,0.0,0.0
-130.73313782991204,0.025899927107152488,-0.023023650826966276,-0.008082219137867335,,0.0,0.0,0.0,0.0
-130.38123167155425,0.012382996994418206,0.02545656349211342,0.008453822880365863,,0.0,0.0,0.0,0.0
-130.02932551319648,0.02748629514613518,-0.022355048651643637,0.01341577880515642,,0.0,0.0,0.0,0.0
-129.67741935483872,0.015262913517129821,0.058497152881508745,-0.021133983044923962,-82.05819303898079,8.808318878426684,97.94180696101921,8.808318878426684,3.3033560631127337
-129.32551319648096,-0.010375048678442689,0.01572864009162213,0.0034411564999450805,,0.0,0.0,0.0,0.0
-128.97360703812316,-0.020847204609224443,-0.025191412821788873,0.0024929653409488054,,0.0,0.0,0.0,0.0
-128.6217008797654,0.0042045493125106095,0.013688992583612765,-0.019078554524848475,,0.0,0.0,0.0,0.0
-128.26979472140764,0.007783008976804099,0.0499240347803767,-4.650948106283763e-05,-88.94081339862218,10.380937580840065,91.05918660137782,10.380937580840065,2.8192288831708154
-127.91788856304986,0.017327328826624862,0.030538733598730848,0.013513934516261098,,0.0,0.0,0.0,0.0
-127.5659824046921,0.017631581575084626,-0.02388552045947341,0.03068579188592769,,0.0,0.0,0.0,0.0
-127.21407624633432,0.04137532826744685,0.014932419764827032,0.009521553316624562,,0.0,0.0,0.0,0.0
-126.86217008797655,0.00022609114601535743,0.014274623411883184,0.006537340110038244,,0.0,0.0,0.0,0.0
-126.51026392961877,-0.006346520614696397,-0.025232781534048652,0.010672311701798358,,0.0,0.0,0.0,0.0
-126.15835777126101,0.012294177558988288,-0.014264559456664076,-0.008683285570211788,,0.0,0.0,0.0,0.0
-125.80645161290323,0.004436004074011204,0.03707128912404906,-0.010191119054989166,-67.0287853875564,14.175886936111079,112.9712146124436,14.175886936111079,2.0934295373893788
-125.45454545454547,-0.01618041479025832,0.031893422148625096,0.02766338482430827,,0.0,0.0,0.0,0.0
-125.10263929618769,-0.013543191508482532,0.01779503388744905,-0.02073621775989296,,0.0,0.0,0.0,0.0
-124.75073313782993,0.03157962794691803,-0.020763992989057272,0.012209601885228714,,0.0,0.0,0.0,0.0
-124.39882697947215,0.007079692851508283,-0.022718027954487897,-9.540924840484488e-05,,0.0,0.0,0.0,0.0
